 epoch, loss
0,0.18371222913265228
10,0.17849482595920563
20,0.3451261818408966
30,0.2320077270269394
40,0.12105243653059006
50,0.24855679273605347
60,0.0007284953026100993
70,0.2157607525587082
80,0.1532624512910843
90,0.33349934220314026
100,0.3659408688545227
110,0.09018617868423462
