epoch, loss
0,0.07892262935638428
10,0.05489596724510193
20,0.07611226290464401
30,0.008315525949001312
40,0.009125304408371449
50,0.04855503886938095
60,0.011491985991597176
70,0.1803118884563446
80,0.13486334681510925
90,0.26796621084213257
100,0.01715162768959999
110,0.07000406831502914
120,0.12047391384840012
130,4.408111999509856e-05
140,0.006106705870479345
150,0.0889243334531784
160,0.0700133666396141
170,0.051369357854127884
180,0.0036357261706143618
190,0.1100834384560585
200,6.810476520513475e-07
210,0.11085351556539536
220,0.04887821525335312
230,0.00784508790820837
240,0.006928639952093363
250,0.07450343668460846
260,0.03479988873004913
270,0.0537036769092083
280,0.10602465271949768
290,1.926792538142763e-05
300,0.007451715879142284
310,0.1068200096487999
320,0.029483653604984283
330,0.0004182998673059046
340,0.0938418060541153
350,0.046730659902095795
360,0.0921882763504982
370,0.046990856528282166
380,0.013247151859104633
390,0.00025031284894794226
400,0.051326919347047806
410,0.06873790174722672
420,0.1581990122795105
430,5.044616045779549e-06
440,0.019525298848748207
450,0.01829429715871811
460,6.395353557309136e-05
470,0.0009586632950231433
480,0.005660970229655504
490,0.022585080936551094
500,0.0695798248052597
510,0.013496837578713894
520,5.150070592208067e-09
530,0.034860268235206604
540,0.028146183118224144
550,0.03543813154101372
560,0.0003973286657128483
570,0.014273707754909992
580,0.0028923097997903824
590,0.017809323966503143
600,0.11747703701257706
610,0.09558720141649246
620,0.016023220494389534
630,4.471255579119315e-06
640,0.047959111630916595
650,5.771757059847005e-05
660,0.1053629070520401
670,0.011118704453110695
680,0.09828706085681915
690,0.0028008590452373028
700,0.15453550219535828
710,0.003449003677815199
720,0.005798831582069397
730,0.0004556073108687997
740,0.004622373264282942
750,0.0011664670892059803
760,0.14004498720169067
770,0.05209236219525337
780,0.15282398462295532
790,0.09360025078058243
800,0.14550115168094635
810,0.018490400165319443
820,0.11301536858081818
830,0.1259632408618927
840,0.19236698746681213
850,0.003096112748607993
860,0.13993196189403534
870,0.07026853412389755
880,0.0016535477479919791
890,0.01948058232665062
900,0.017718791961669922
910,0.14186429977416992
920,0.09734305739402771
930,8.03779112175107e-05
940,0.04872628673911095
950,0.1414494663476944
960,0.1544007509946823
970,0.014277609996497631
980,0.011498210951685905
990,0.15476089715957642
1000,0.047175027430057526
