epoch, loss
0,0.2882932722568512
10,0.1275801956653595
20,0.33813607692718506
30,0.35491541028022766
40,0.11828317493200302
50,0.31660571694374084
60,0.04532642662525177
70,0.044646814465522766
80,0.10731770098209381
90,0.027236947789788246
100,0.1418544352054596
110,0.040765225887298584
120,0.1601315140724182
130,0.02953013777732849
140,0.2330976277589798
150,0.27326565980911255
160,0.16941700875759125
170,0.15447495877742767
180,0.4042249023914337
190,0.019653454422950745
200,0.013221136294305325
210,0.1852056384086609
220,0.21806952357292175
230,0.031888872385025024
240,0.022353461012244225
250,0.024304773658514023
260,0.003568975254893303
270,0.0006883745081722736
280,0.0016700654523447156
290,0.014596388675272465
300,0.002318210434168577
310,0.0141686936840415
320,0.01319672167301178
330,0.0010707367910072207
340,0.006277347449213266
350,0.006283166818320751
360,0.0034815222024917603
370,0.0010854932479560375
380,0.0025318234693259
390,0.00015423119475599378
400,0.00020965644216630608
410,0.0006606540409848094
420,0.00013281269639264792
430,3.533838389557786e-05
440,7.043126970529556e-09
450,7.108607678674161e-05
460,9.102679177885875e-05
470,1.5703299141023308e-06
480,3.9620590541744605e-05
490,9.837094694375992e-07
500,6.4494415710214525e-06
510,2.4427487232969725e-07
520,3.720293761944049e-08
530,8.63483506918783e-08
540,4.025208966140781e-08
550,3.3897799767146353e-07
560,6.386926543200389e-10
570,6.171853783598635e-08
580,1.9591608690916473e-07
590,1.8243737542888994e-07
600,1.88081287433306e-07
610,2.388844677625457e-07
620,1.701266683085123e-07
630,2.53552570939064e-07
640,2.751221472863108e-07
650,1.5976708311882248e-07
660,4.7382911816384876e-08
670,1.1173165148647968e-07
680,2.52473228101735e-07
690,6.07820993536734e-07
700,2.964027316920692e-07
710,4.0720647120906506e-07
720,2.3389999626033386e-07
730,4.301910507820139e-07
740,6.34502214325039e-07
750,8.305679557452095e-07
760,1.1967819091296406e-07
770,5.167194672139885e-07
780,9.859428473646403e-08
790,1.0475140754806489e-07
800,2.6324778445996344e-07
810,4.6138671905282536e-07
820,4.328535396780353e-07
830,2.696472165553132e-07
840,6.92755349973595e-07
850,3.1391778065881226e-07
860,6.784581785268529e-08
870,4.090342144991155e-07
880,1.8030510773314745e-07
890,2.8166346055513714e-07
900,2.6361487925896654e-07
910,3.896004727721447e-07
920,6.495940851891646e-07
930,3.234737278035027e-07
940,5.310421329340898e-07
950,5.519186743185855e-07
960,2.893066266551614e-07
970,3.8915413824724965e-07
980,2.94458914140705e-07
990,6.094950322221848e-07
1000,2.9329567041713744e-07
