epoch, loss
0,0.00040355956298299134
10,0.07120662927627563
20,0.031006241217255592
30,0.09000333398580551
40,0.101561039686203
50,0.2556319236755371
60,0.2100433111190796
70,0.06290372461080551
80,0.09954959154129028
90,0.13515344262123108
100,0.239111989736557
110,0.043159376829862595
120,0.05276971682906151
130,0.279928594827652
140,0.03419796749949455
150,0.06790516525506973
160,0.1264266073703766
170,0.07745294272899628
180,0.2338581681251526
190,0.028012743219733238
200,0.4230755865573883
210,0.22432996332645416
220,0.0006787407910451293
230,0.014991257339715958
240,0.050774116069078445
250,0.02003149315714836
260,0.048189226537942886
270,0.02292245626449585
280,0.009142667055130005
290,0.023831019178032875
300,0.030434105545282364
310,0.002658800920471549
320,0.00019200012320652604
330,0.08453810960054398
340,0.007815551944077015
350,0.007226182147860527
360,0.004216550383716822
370,0.002687194850295782
380,0.014135126955807209
390,0.006999654695391655
400,0.026770800352096558
410,0.013581130653619766
420,0.027747096493840218
430,0.023640474304556847
440,0.03197173774242401
450,0.02676401287317276
460,0.0037460702005773783
470,0.007966259494423866
480,0.03153349086642265
490,0.023548735305666924
500,0.026056701317429543
510,0.027089260518550873
520,0.04899422079324722
530,0.03188551217317581
540,0.012201407924294472
550,0.04545804113149643
560,0.03870033100247383
570,0.12274179607629776
580,0.04238472878932953
590,0.05266718566417694
600,0.01547266636043787
610,0.06441424787044525
620,0.031685326248407364
630,0.0750098004937172
640,0.05770021304488182
650,0.026938550174236298
660,0.043958839029073715
670,0.080245740711689
680,0.019803177565336227
690,0.023428956046700478
700,0.061635345220565796
710,0.031647101044654846
720,0.03796377032995224
730,0.012644439935684204
740,0.07532878965139389
750,0.033816467970609665
760,0.046521976590156555
770,0.01537071168422699
780,0.044081442058086395
790,0.010484479367733002
800,0.021164268255233765
810,0.023703165352344513
820,0.03285086154937744
830,0.06711938232183456
840,0.06628648191690445
850,0.04991887882351875
860,0.03872019797563553
870,0.0205984003841877
880,0.11597418785095215
890,0.06748632341623306
900,0.02602086402475834
910,0.06446520239114761
920,0.046124447137117386
930,0.12122524529695511
940,0.004337528254836798
950,0.01782999560236931
960,0.018033621832728386
970,0.01651739329099655
980,0.036060940474271774
990,0.025282319635152817
1000,0.013690934516489506
